Item Number	Category Name	Item Description	Vendor	Vendor Name	Bottle Volume (ml)	Pack	Inner Pack	Age	Proof	List Date	UPC	SCC	State Bottle Cost	State Case Cost	State Bottle Retail	Report Date
86955	Temporary & Specialty Packages	Ole Smoky Strawberry Mango Margarita Moonshine	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	40	06/01/2022	84848112316	10854628006688	13.00	78.00	19.50	10/01/2022
870000	American Distilled Spirit Specialty	Ingredient Cats Eye Distillery GNS 190	525	Cats Eye Distillery	0	1	1	0	0	03/01/2020	88544018156	10859824001451	23.00	138.00	34.50	10/01/2022
870004	Neutral Grain Spirits	Ingredient Foundry Grain Neutral Spirit	566	Foundry Distilling Company, LLC	0	1	1	0	0	04/01/2022	84848112316	10854628006688	13.00	78.00	19.50	10/01/2022
87013	Blended Whiskies	Blackened Whiskey	305	Mhw LTD	750	6	1	0	90	07/01/2021	752830059290	88544016862	25.63	153.78	38.45	10/01/2022
87018	Tennessee Whiskies	Ole Smoky Peach Whiskey	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	70	07/01/2021	854628006520	10854628006688	11.00	66.00	16.50	10/01/2022
87025	100% Agave Tequila	Adictivo Plata Tequila	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	80	08/01/2021	814794011193	75004622143194	27.50	165.00	41.25	10/01/2022
87026	Blended Whiskies	Skrewball Peanut Butter Whiskey	255	Infinium Spirits	750	6	1	0	70	09/01/2019	854628006520	20860265002409	18.50	111.00	27.75	10/01/2022
87027	100% Agave Tequila	Adictivo Reposado Tequila	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	80	08/01/2021	752830059290	88544016862	30.00	180.00	45.00	10/01/2022
87029	100% Agave Tequila	Adictivo Extra Anejo Tequila	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	80	08/01/2021	88544019139	75004622143330	50.00	300.00	75.00	10/01/2022
87030	Imported Distilled Spirit Specialty	Kamiki Japanese Whisky	368	Park Street Imports	750	6	1	0	96	03/01/2020	814794011193	75004622143194	38.88	233.28	58.32	10/01/2022
87032	Imported Distilled Spirit Specialty	Kamiki Intense Whisky	368	Park Street Imports	750	6	1	0	96	03/01/2020	88544019139	75004622143330	44.84	269.04	67.26	10/01/2022
87035	Blended Whiskies	Skrewball Peanut Butter Whiskey Mini	255	Infinium Spirits	50	12	10	0	70	05/01/2020	88544019139	60860265002421	14.00	168.00	21.00	10/01/2022
87043	Tennessee Whiskies	Ole Smoky Peanut Butter Whiskey	346	OLE SMOKY DISTILLERY LLC	750	6	1	0	70	03/01/2020	853915008568	88544016862	11.00	66.00	16.50	10/01/2022
87050	Blended Whiskies	Skrewball Peanut Butter Whiskey	255	Infinium Spirits	1000	6	1	0	70	10/01/2022	860265002443	20096749001068	21.34	128.04	32.01	10/01/2022
87054	American Schnapps	99 Peanut Butter Whiskey Mini	421	SAZERAC COMPANY  INC	50	1	120	0	99	04/01/2020	854628006520	10088004038554	51.60	51.60	77.40	10/01/2022
87057	Imported Distilled Spirit Specialty	Kamiki Sakura Whisky	368	Park Street Imports	750	6	1	0	96	03/01/2020	86767210029	45898588908817	44.84	269.04	67.26	10/01/2022
87063	Tennessee Whiskies	Ole Smoky Peanut Butter Whiskey Mini	346	OLE SMOKY DISTILLERY LLC	50	4	12	0	60	08/01/2020	86767210029	10853915008664	17.50	70.00	26.25	10/01/2022
87073	Blended Whiskies	Skrewball Peanut Butter Whiskey	255	Infinium Spirits	200	48	1	0	70	09/01/2020	860265002474	88544016862	5.00	240.00	7.50	10/01/2022
87075	Blended Whiskies	Skrewball Peanut Butter Whiskey	255	Infinium Spirits	375	24	1	0	70	09/01/2020	892032160018	30860265002451	9.00	216.00	13.50	10/01/2022
86990	Temporary & Specialty Packages	Cedar Ridge Sir Maple Bourbon Whiskey	125	CEDAR RIDGE VINEYARDS LL	750	6	1	0	86	11/01/2022	88544018156	10859824001451	23.00	138.00	34.50	10/01/2022
87101	American Cordials & Liqueurs	99 Brand Peanut Butter Whiskey	421	SAZERAC COMPANY  INC	100	48	1	0	99	10/01/2022	853507000550	20096749001068	0.95	45.60	1.43	10/01/2022
87102	100% Agave Tequila	Amor Silver	580	Mara Imports	750	6	1	0	80	11/01/2021	860000398602	10853915008664	28.50	171.00	42.75	10/01/2022
87103	100% Agave Tequila	Astral Tequila	260	DIAGEO AMERICAS	750	6	1	0	80	03/01/2022	88076186958	75004622143194	17.50	105.00	26.25	10/01/2022
87105	Blended Whiskies	Hochstadters Slow & Low Coffee Old Fashioned	121	COOPER SPIRITS INTERNATIONAL	750	6	1	0	80	11/01/2021	898804009202	10853915008664	13.17	79.02	19.76	10/01/2022
87110	100% Agave Tequila	Azteca Azul Plata Tequila	611	Global Beverage Team, LLC	750	12	1	0	80	05/01/2022	51497302856	75004622143194	14.00	168.00	21.00	10/01/2022
87111	100% Agave Tequila	Azteca Azul Plata	611	Global Beverage Team, LLC	1000	12	1	0	80	05/01/2022	51497302870	30860265002451	14.66	175.92	21.99	10/01/2022
87112	100% Agave Tequila	Azteca Azul Reposado Tequila	611	Global Beverage Team, LLC	750	12	1	6	80	05/01/2022	51497302863	10088004038554	14.00	168.00	21.00	10/01/2022
87113	100% Agave Tequila	Azteca Azul Reposado	611	Global Beverage Team, LLC	1000	12	1	6	80	05/01/2022	51497302887	10853915008664	14.66	175.92	21.99	10/01/2022
87121	100% Agave Tequila	Campovaso Blanco Tequila	380	Phillips Beverage	750	6	1	0	80	01/01/2022	87116006829	30860265002451	18.34	110.04	27.51	10/01/2022
87132	100% Agave Tequila	Tequila Komos Extra Anejo	205	E & J Gallo Winery	750	6	1	0	80	06/01/2022	87116006829	850033013009	205.12	1230.72	307.68	10/01/2022
87136	100% Agave Tequila	Asombroso Silver Tequila	736	California Tequila Inc	750	6	1	0	80	03/01/2022	51497302887	10563650002147	23.17	139.02	34.76	10/01/2022
87150	100% Agave Tequila	Avion Silver	370	PERNOD RICARD USA	750	6	1	0	80	10/01/2011	736040519348	75004622143194	21.48	128.88	32.22	10/01/2022
87151	100% Agave Tequila	Avion Silver Mini	370	PERNOD RICARD USA	50	10	6	0	80	11/01/2019	89708000017	10736040522352	4.02	40.20	6.03	10/01/2022
87152	100% Agave Tequila	Avion Silver	370	PERNOD RICARD USA	375	12	1	0	80	01/01/2014	736040521884	10736040522352	10.99	131.88	16.49	10/01/2022
87172	100% Agave Tequila	Calirosa Rosa Blanco	305	Mhw LTD	750	6	1	0	80	08/01/2022	51497237301	10087236700376	25.00	150.00	37.50	10/01/2022
87178	100% Agave Tequila	Calirosa Anejo	305	Mhw LTD	750	6	1	0	80	08/01/2022	51497237318	10087236700376	37.50	225.00	56.25	10/01/2022
87180	Mezcal	Brusco Aresanal Mezcal	163	STOLLER IMPORTS INC / MARSALLE COMPANY	750	6	1	0	90	08/01/2021	850011608005	10736040522352	20.00	120.00	30.00	10/01/2022
87181	100% Agave Tequila	818 Reposado Tequila	305	Mhw LTD	750	6	1	0	80	03/01/2022	736040519348	10195893031099	27.50	165.00	41.25	10/01/2022
87182	100% Agave Tequila	818 Anejo Tequila	305	Mhw LTD	750	6	1	0	80	03/01/2022	87116006829	10195893154293	32.50	195.00	48.75	10/01/2022
87194	100% Agave Tequila	818 Blanco Tequila	305	Mhw LTD	750	6	1	0	80	03/01/2022	736040519348	10195893687012	22.50	135.00	33.75	10/01/2022
87210	Mezcal	Banhez Mezcal	305	Mhw LTD	1000	12	1	0	84	04/01/2020	87116006829	10736040538070	20.50	246.00	30.75	10/01/2022
87250	100% Agave Tequila	Cabo Wabo Blanco	619	Campari America	750	6	1	0	80	07/01/2008	720815910737	10736040538070	19.50	117.00	29.25	10/01/2022
87266	100% Agave Tequila	Casa Noble Crystal	115	CONSTELLATION BRANDS INC	750	6	1	0	80	03/01/2015	81240050376	10563650002147	26.04	156.24	39.06	10/01/2022
87270	100% Agave Tequila	Casa Noble Reposado	115	CONSTELLATION BRANDS INC	750	6	1	0	80	10/01/2021	736040519348	81240044818	29.66	177.96	44.49	10/01/2022
87280	100% Agave Tequila	Casamigos Blanco	260	DIAGEO AMERICAS	750	6	1	0	80	06/01/2014	856724006114	81240044818	28.49	170.94	42.74	10/01/2022
87282	100% Agave Tequila	Casamigos Blanco	260	DIAGEO AMERICAS	375	12	1	0	80	08/01/2021	856724006121	10083664870384	15.49	185.88	23.24	10/01/2022
87288	Mezcal	Casamigos Mezcal Joven	260	DIAGEO AMERICAS	750	6	1	0	80	04/01/2018	856724006121	10856724006326	34.99	209.94	52.49	10/01/2022
87305	100% Agave Tequila	Dos Primos Reposado	434	LUXCO INC	750	6	1	0	80	02/01/2022	850011608005	10088352138845	27.50	165.00	41.25	10/01/2022
87306	100% Agave Tequila	Cazadores Blanco	035	BACARDI USA INC	750	12	1	0	80	04/01/2017	720815910737	10080480172029	14.50	174.00	21.75	10/01/2022
87328	100% Agave Tequila	Chamucos Tequila Blanco	368	Park Street Imports	750	6	1	0	80	09/01/2022	51497258191	20096749001068	25.00	150.00	37.50	10/01/2022
87369	100% Agave Tequila	Codigo 1530 Tequila Blanco	368	Park Street Imports	750	6	1	0	80	07/01/2021	850011608005	10859061006004	25.00	150.00	37.50	10/01/2022
87370	100% Agave Tequila	Codigo 1530 Tequila Rosa Blanco	368	Park Street Imports	750	6	1	0	80	07/01/2021	859061006113	10856724006326	32.50	195.00	48.75	10/01/2022
87375	100% Agave Tequila	Comisario Blanco Tequila	305	Mhw LTD	750	6	1	0	80	09/01/2021	850011608005	17503006845144	21.33	127.98	32.00	10/01/2022
87380	100% Agave Tequila	Corazon de Agave Blanco	421	SAZERAC COMPANY  INC	750	6	1	0	80	07/01/2017	83089003971	10856724006326	11.75	70.50	17.63	10/01/2022
87385	100% Agave Tequila	Corralejo Silver	255	Infinium Spirits	750	6	1	0	80	06/01/2017	83089003971	20720815930630	15.99	95.94	23.99	10/01/2022
87389	Mixto Tequila	Conciere Silver Tequila	803	Levecke Corporation	1000	12	1	0	80	04/01/2020	89105224122	30089552001773	7.43	89.16	11.15	10/01/2022
87401	100% Agave Tequila	Jose Cuervo Especial Silver Mini	395	PROXIMO	50	12	10	0	80	09/01/2019	720815910737	10080480172029	12.33	147.96	18.50	10/01/2022
87402	100% Agave Tequila	Jose Cuervo Especial Silver	395	PROXIMO	200	48	1	0	80	09/01/2015	811538010931	10080480172029	3.63	174.24	5.45	10/01/2022
87403	Mixto Tequila	Jose Cuervo Especial Silver	395	PROXIMO	375	24	1	0	80	04/01/2012	811538010917	30089552001773	6.25	150.00	9.38	10/01/2022
87406	100% Agave Tequila	Jose Cuervo Reserva De La Familia Platino	395	PROXIMO	750	6	1	0	80	05/01/2020	811538011471	30089552001773	32.10	192.60	48.15	10/01/2022
87408	Mixto Tequila	Jose Cuervo Especial Silver	395	PROXIMO	750	12	1	0	80	03/01/2009	811538010856	10736040544385	11.50	138.00	17.25	10/01/2022
87409	Mixto Tequila	Jose Cuervo Especial Silver	395	PROXIMO	1000	12	1	0	80	03/01/2009	811538010825	10736040544385	14.00	168.00	21.00	10/01/2022
87410	Mixto Tequila	Jose Cuervo Especial Silver	395	PROXIMO	1750	6	1	0	80	03/01/2011	83089003971	10082000743757	22.50	135.00	33.75	10/01/2022
87481	Mezcal	Dos Hombres Mezcal	305	Mhw LTD	750	6	1	0	84	09/01/2021	736040544951	17503006845144	32.50	195.00	48.75	10/01/2022
87484	100% Agave Tequila	Don Julio Blanco	260	DIAGEO AMERICAS	375	12	1	0	80	08/01/2015	674545000599	17503006845144	14.49	173.88	21.74	10/01/2022
87485	100% Agave Tequila	Don Julio Blanco	260	DIAGEO AMERICAS	750	6	1	0	80	05/01/2006	88004015695	10674545000008	30.99	185.94	46.49	10/01/2022
87499	100% Agave Tequila	Dulce Vida Blanco	342	DV Spirits LLC	750	12	1	0	80	03/01/2020	898432002002	10082000743757	13.50	162.00	20.25	10/01/2022
87508	100% Agave Tequila	1800 Silver Mini	395	PROXIMO	50	6	10	0	80	09/01/2019	898432002002	40811538010113	22.10	132.60	33.15	10/01/2022
87509	100% Agave Tequila	1800 Silver	395	PROXIMO	375	12	1	0	80	06/01/2011	811538010122	10674545000008	9.25	111.00	13.88	10/01/2022
87510	100% Agave Tequila	1800 Silver	395	PROXIMO	750	12	1	0	80	04/01/2004	811538010139	10674545000008	16.50	198.00	24.75	10/01/2022
87511	100% Agave Tequila	1800 Silver	395	PROXIMO	1000	6	1	0	80	10/01/2014	811538010139	10811538010143	18.50	111.00	27.75	10/01/2022
87513	100% Agave Tequila	1800 Silver	395	PROXIMO	1750	6	1	0	80	04/01/2022	811538011471	10811538016855	22.50	135.00	33.75	10/01/2022
87563	100% Agave Tequila	DeLeon Platinum	260	DIAGEO AMERICAS	750	12	1	0	80	07/01/2021	82000791973	40811538010113	19.99	239.88	29.99	10/01/2022
87579	100% Agave Tequila	Dos Primos Blanco	434	LUXCO INC	750	6	1	0	80	02/01/2022	88352135601	10736040544385	25.00	150.00	37.50	10/01/2022
87586	100% Agave Tequila	El Jimador Silver	085	Brown Forman Corp.	750	12	1	0	80	03/01/2022	87116003965	10744607102770	12.83	153.96	19.25	10/01/2022
87589	100% Agave Tequila	El Jimador Silver	085	Brown Forman Corp.	750	12	1	0	80	03/01/2019	811538011471	10744607106495	12.34	148.08	18.51	10/01/2022
87596	100% Agave Tequila	El Mayor Blanco	434	LUXCO INC	750	6	1	0	80	02/01/2007	88352124810	10811538010143	15.00	90.00	22.50	10/01/2022
87615	100% Agave Tequila	Espolon Blanco	619	Campari America	375	12	1	0	80	04/01/2020	664804000378	10811538010143	8.50	102.00	12.75	10/01/2022
87619	100% Agave Tequila	Espolon Blanco	619	Campari America	750	12	1	0	80	12/01/2014	87116003965	10664804000405	15.00	180.00	22.50	10/01/2022
87625	100% Agave Tequila	El Tesoro Blanco	065	Jim Beam Brands	750	6	1	0	80	07/01/2019	80686760405	10664804000405	28.00	168.00	42.00	10/01/2022
87636	100% Agave Tequila	Elvelo Blanco Tequila	558	Altamar Brands LLC	1000	6	1	0	89	07/01/2022	898627001384	10736040544385	18.75	112.50	28.13	10/01/2022
87643	100% Agave Tequila	Familia Camarena Silver	205	E & J Gallo Winery	750	12	1	0	80	11/01/2010	898627001384	30085000016825	13.50	162.00	20.25	10/01/2022
87644	100% Agave Tequila	Familia Camarena Silver	205	E & J Gallo Winery	1750	6	1	0	80	04/01/2022	85000016800	10744607106495	26.50	159.00	39.75	10/01/2022
87645	100% Agave Tequila	Familia Camarena Silver	205	E & J Gallo Winery	1000	12	1	0	80	09/01/2018	85000016817	30085000016825	13.50	162.00	20.25	10/01/2022
87646	100% Agave Tequila	Exotico Blanco	434	LUXCO INC	750	12	1	0	80	06/01/2015	88352126517	30085000016825	11.50	138.00	17.25	10/01/2022
87647	100% Agave Tequila	Exotico Blanco	434	LUXCO INC	1000	12	1	0	80	02/01/2017	88352126524	10744607106495	12.50	150.00	18.75	10/01/2022
87684	Mezcal	Codigo 1530 Mezcal Artesanal Joven	368	Park Street Imports	750	6	1	0	84	04/01/2022	850018046107	10664804000405	32.34	194.04	48.51	10/01/2022
87697	100% Agave Tequila	Solana Reposado	421	SAZERAC COMPANY  INC	750	6	1	0	80	04/01/2022	850018046107	10088004049635	12.48	74.88	18.72	10/01/2022
87701	100% Agave Tequila	Casa Del Sol Reposado	460	Shaw-Ross International	750	6	1	0	80	08/01/2022	88320700275	30085000016825	36.00	216.00	54.00	10/01/2022
87078	Temporary & Specialty Packages	Blood Oath Pact No. 7	434	LUXCO INC	750	3	1	0	99	05/01/2021	88352136257	10088004038554	60.00	180.00	90.00	10/01/2022
87708	100% Agave Tequila	Bosscal Joven Mezcal	305	Mhw LTD	750	6	1	0	84	06/01/2022	856592006063	10744607106495	23.07	138.42	34.61	10/01/2022
87712	100% Agave Tequila	Tequila Komos Reposado Rosa	205	E & J Gallo Winery	750	6	1	0	80	06/01/2022	856592006063	30860001753449	56.40	338.40	84.60	10/01/2022
87702	Temporary & Specialty Packages	Casa Del Sol Anejo	460	Shaw-Ross International	750	6	1	0	80	08/01/2022	88320700237	10744607106495	51.67	310.02	77.51	10/01/2022
87720	100% Agave Tequila	Lobos 1707 Joven Necktie	368	Park Street Imports	750	6	1	0	80	05/01/2022	56160000015	10816136027890	26.63	159.78	39.95	10/01/2022
87722	100% Agave Tequila	Lobos 1707 Reposado Necktie	368	Park Street Imports	750	6	1	0	80	05/01/2022	850018046107	10816136027906	28.71	172.26	43.07	10/01/2022
87723	Mezcal	Lobos 1707 Mezcal Necktie	368	Park Street Imports	750	6	1	0	84	08/01/2022	816136027916	10854647008069	27.50	165.00	41.25	10/01/2022
87724	100% Agave Tequila	Gran Coramino Anejo	395	PROXIMO	750	3	1	0	80	08/01/2022	818844022856	10082000791987	50.00	150.00	75.00	10/01/2022
87725	100% Agave Tequila	Gran Coramino Reposado Cristalino	395	PROXIMO	750	6	1	0	80	06/01/2022	818844022849	10811538010143	25.00	150.00	37.50	10/01/2022
87769	100% Agave Tequila	Campo Bravo Plata Tequila Mini	342	DV Spirits LLC	50	6	12	0	80	11/01/2021	850008153129	10811538010143	9.00	54.00	13.50	10/01/2022
87773	100% Agave Tequila	Campo Bravo Reposado Tequila Mini	342	DV Spirits LLC	50	6	12	0	80	11/01/2021	818844022856	10850008153102	9.00	54.00	13.50	10/01/2022
87782	100% Agave Tequila	Ghost Tequila Blanco	305	Mhw LTD	750	6	1	0	80	07/01/2022	818844022856	10816136022918	19.50	117.00	29.25	10/01/2022
87714	Temporary & Specialty Packages	El Mayor Extra Anejo Sherry Cask Finish Tequila	434	LUXCO INC	750	3	1	0	80	08/01/2021	850018046107	10088352136285	65.00	195.00	97.50	10/01/2022
87832	100% Agave Tequila	Jose Cuervo Tradicional Cristalino	395	PROXIMO	750	6	1	0	80	04/01/2022	850008153129	10818844021573	17.33	103.98	26.00	10/01/2022
87849	100% Agave Tequila	Herradura Sliver	085	Brown Forman Corp.	750	6	1	0	80	06/01/2017	744607111317	10083664873989	26.50	159.00	39.75	10/01/2022
87860	Mezcal	Ilegal Mezcal Joven	368	Park Street Imports	750	6	1	0	80	09/01/2021	810098401395	10854647008069	16.67	100.02	25.01	10/01/2022
87872	Mixto Tequila	JAJA Blanco	395	PROXIMO	750	6	1	0	80	09/01/2020	88320007053	10816136027890	21.00	126.00	31.50	10/01/2022
87879	100% Agave Tequila	Corralejo Extra Anejo	255	Infinium Spirits	750	6	1	3	80	01/01/2022	810098401395	20720815932832	39.99	239.94	59.99	10/01/2022
87898	100% Agave Tequila	Severo Anejo Tequila	391	HOTALING & CO	750	6	1	0	80	05/01/2022	88320007053	10816136027890	39.52	237.12	59.28	10/01/2022
87901	100% Agave Tequila	Amor Extra Anejo	580	Mara Imports	750	6	1	8	80	11/01/2021	860000398626	10083664873989	50.00	300.00	75.00	10/01/2022
87906	100% Agave Tequila	Amor Reposado	580	Mara Imports	750	6	1	0	80	11/01/2021	88320007053	860000398640	30.00	180.00	45.00	10/01/2022
87936	Mixto Tequila	Juarez Silver	434	LUXCO INC	750	12	1	0	80	04/01/1990	88352100234	10816136022918	7.50	90.00	11.25	10/01/2022
87937	Mixto Tequila	Juarez Silver	434	LUXCO INC	1000	12	1	0	80	11/01/1984	88352100227	20720815932832	7.83	93.96	11.75	10/01/2022
87938	Mixto Tequila	Juarez Silver	434	LUXCO INC	1750	6	1	0	80	08/01/1988	88352100210	860000398640	15.00	90.00	22.50	10/01/2022
87969	100% Agave Tequila	Tequila Komos Anejo Cristalino	205	E & J Gallo Winery	750	6	1	0	80	06/01/2022	860001753417	20720815932832	61.53	369.18	92.30	10/01/2022
87987	Mezcal	Xicala Joven Mezcal	611	Global Beverage Team, LLC	750	6	1	0	86	05/01/2022	860000398626	10083664873989	22.50	135.00	33.75	10/01/2022
87990	Mezcal	Los Siete Misterios Doba Yej	287	CHATHAM IMPORTS INC	750	6	1	0	91	04/01/2022	88352100234	17503016487334	21.00	126.00	31.50	10/01/2022
87997	Mixto Tequila	La Prima White	434	LUXCO INC	1000	12	1	0	80	03/01/1988	86816520130	17503016487334	8.00	96.00	12.00	10/01/2022
88015	100% Agave Tequila	Lunazul Blanco	259	Heaven Hill Brands	1750	6	1	0	80	12/01/2020	96749908547	17503016487334	21.50	129.00	32.25	10/01/2022
88018	100% Agave Tequila	Lunazul Blanco	259	Heaven Hill Brands	750	12	1	0	80	05/01/2016	860001753417	10096749908032	12.50	150.00	18.75	10/01/2022
88036	100% Agave Tequila	Margaritaville Silver Tequila	421	SAZERAC COMPANY  INC	750	12	1	0	80	02/01/2013	88352100210	10086024014244	7.51	90.12	11.27	10/01/2022
88038	100% Agave Tequila	Margaritaville Silver Tequila	421	SAZERAC COMPANY  INC	1750	6	1	0	80	02/01/2022	88352100210	10086024014374	20.00	120.00	30.00	10/01/2022
88071	Mezcal	Mayalen Machetazo Espadin	477	Vino.com dba Total Beverage Solution	750	6	1	0	90	02/01/2019	96749908547	17503018511228	23.32	139.92	34.98	10/01/2022
88074	Mezcal	Mayalen Machetazo Salmiana	477	Vino.com dba Total Beverage Solution	750	6	1	0	90	02/01/2019	750301851121	10850015171038	23.32	139.92	34.98	10/01/2022
88091	Mezcal	Mezcal Vago Elote	368	Park Street Imports	750	6	1	0	103	11/01/2021	856847004011	10850015171038	27.67	166.02	41.51	10/01/2022
88095	Imported Distilled Spirit Specialty	Mi Campo Blanco	115	CONSTELLATION BRANDS INC	750	12	1	0	80	03/01/2019	86003272033	10850015171038	12.40	148.80	18.60	10/01/2022
88102	100% Agave Tequila	Monte Alban Silver	421	SAZERAC COMPANY  INC	1000	12	1	0	80	03/01/2022	89000577293	10816136020860	12.00	144.00	18.00	10/01/2022
88104	Mezcal	Montelobos Espada�n Mezcal	619	Campari America	750	6	1	0	86	08/01/2021	83664872978	10083664873989	20.00	120.00	30.00	10/01/2022
88116	100% Agave Tequila	Milagro Silver	240	William Grant & Sons Inc	750	6	1	0	80	09/01/2007	83664868919	10850015171038	16.50	99.00	24.75	10/01/2022
88118	100% Agave Tequila	Milagro Silver	240	William Grant & Sons Inc	1750	6	1	0	80	05/01/2021	83664868902	10083664873989	29.00	174.00	43.50	10/01/2022
88120	100% Agave Tequila	Milagro Select Barrel Silver Tequila	240	William Grant & Sons Inc	750	6	1	0	80	09/01/2020	83664869640	10051497248151	27.50	165.00	41.25	10/01/2022
88123	100% Agave Tequila	Campo Bravo Reposado Tequila	342	DV Spirits LLC	750	12	1	0	80	11/01/2021	850008153051	10051497248151	11.50	138.00	17.25	10/01/2022
88139	100% Agave Tequila	Maracame Reposado	611	Global Beverage Team, LLC	750	6	1	9	80	06/01/2022	51497305505	10850015171038	27.50	165.00	41.25	10/01/2022
88142	100% Agave Tequila	Maracame Plata Tequila	611	Global Beverage Team, LLC	750	6	1	0	80	06/01/2022	83664868902	10051497305496	23.50	141.00	35.25	10/01/2022
88147	Mixto Tequila	Montezuma White	421	SAZERAC COMPANY  INC	1000	12	1	0	80	11/01/1983	80660576534	10850015171038	7.02	84.24	10.53	10/01/2022
87798	Temporary & Specialty Packages	Tres Generaciones La Colonial Reposado	065	Jim Beam Brands	750	6	1	0	90	08/01/2022	850008153129	10080686836336	45.00	270.00	67.50	10/01/2022
88172	100% Agave Tequila	Santo Tequila Reposado	460	Shaw-Ross International	750	6	1	0	80	07/01/2021	88076185500	10787440375024	27.50	165.00	41.25	10/01/2022
